order_id,order_date,ship_date,customer_id,product_id,category_x,sub_category_x,quantity,sales,discount,profit,order_month,profit_margin_pct,shipping_days,product_name,category_y,sub_category_y,unit_cost,list_price,customer_name,segment,region,city
NM202402719395,,,CU0057,PR501,Technology,Phones,3,2808.16,0.1,667.93,,23.785325622471653,,Galaxy S,Technology,Phones,713.41,1040.06,Casey Lee,Corporate,Central,Dallas
NM202402257777,,,CU0003,PR504,Technology,Accessories,5,2911.68,0.2,778.73,,26.74504066380921,,USB Hub,Technology,Accessories,426.59,727.92,Riley Roy,Consumer,East,Boston
NM202402255838,,,CU0240,PR504,Technology,Accessories,6,3930.77,0.1,1371.23,,34.88451372123019,,USB Hub,Technology,Accessories,426.59,727.92,Sam Cruz,Home Office,East,New York
NM202402464975,,,CU0032,PR523,Office Supplies,Art,1,51.03,0.0,12.38,,24.260239075053892,,Marker Set,Office Supplies,Art,38.65,51.03,Jamie Cruz,Consumer,Central,Dallas
NM202402352249,,,CU0191,PR508,Technology,Machines,5,1032.53,0.1,441.33,,42.742583750593205,,InkFlow 20,Technology,Machines,118.24,229.45,Jordan Dean,Corporate,West,Los Angeles
NM202402284526,2024-02-29,2024-03-01,CU0157,PR506,Technology,Accessories,3,1176.84,0.4,192.0,February,16.314877128581625,1.0,Keyboard X,Technology,Accessories,328.28,653.8,Sam Ray,Corporate,South,Atlanta
NM202402310051,,,CU0235,PR507,Technology,Machines,3,108.86,0.15,49.31,,45.29671137240492,,LaserJet 100,Technology,Machines,19.85,42.69,Sam Roy,Consumer,East,New York
NM202402686655,,,CU0061,PR518,Office Supplies,Paper,4,270.6,0.0,134.6,,49.741315594974125,,Copy Paper,Office Supplies,Paper,34.0,67.65,Jamie Cruz,Consumer,West,Los Angeles
NM202402797643,,,CU0110,PR518,Office Supplies,Paper,4,162.36,0.4,26.36,,16.23552599162355,,Copy Paper,Office Supplies,Paper,34.0,67.65,Jordan Wood,Consumer,West,Seattle
NM202402157314,,,CU0120,PR506,Technology,Accessories,8,4707.36,0.1,2081.12,,44.209918085721085,,Keyboard X,Technology,Accessories,328.28,653.8,Alex Wood,Corporate,East,Boston
NM202402976481,,,CU0236,PR520,Office Supplies,Paper,3,29.7,0.0,14.07,,47.37373737373737,,Sticky Notes,Office Supplies,Paper,5.21,9.9,Jamie Lee,Home Office,South,Miami
NM202402965795,,,CU0179,PR508,Technology,Machines,2,183.56,0.6,-52.92,,-28.82981041621268,,InkFlow 20,Technology,Machines,118.24,229.45,Drew Bell,Home Office,South,Atlanta
NM202402466851,,,CU0169,PR522,Office Supplies,Storage,7,248.06,0.15,93.92,,37.86180762718697,,File Cabinet,Office Supplies,Storage,22.02,41.69,Morgan Ray,Home Office,South,Atlanta
NM202402290496,,,CU0126,PR519,Office Supplies,Paper,2,22.52,0.0,8.14,,36.145648312611016,,Cardstock,Office Supplies,Paper,7.19,11.26,Quinn Cruz,Consumer,South,Atlanta
NM202402968671,,,CU0234,PR508,Technology,Machines,4,917.8,0.0,444.84,,48.46807583351493,,InkFlow 20,Technology,Machines,118.24,229.45,Jamie Ray,Consumer,West,Los Angeles
NM202402698875,2024-02-22,2024-02-26,CU0194,PR521,Office Supplies,Storage,1,49.8,0.0,11.82,February,23.73493975903615,4.0,Storage Box,Office Supplies,Storage,37.98,49.8,Casey Bell,Consumer,West,Seattle
NM202402242910,,,CU0009,PR524,Office Supplies,Art,8,473.26,0.3,-54.26,,-11.46515657355365,,Sketch Pad,Office Supplies,Art,65.94,84.51,Casey Cruz,Corporate,West,Los Angeles
NM202402904564,,,CU0070,PR509,Technology,Machines,3,1391.19,0.3,382.56,,27.498760054341965,,Shredder S,Technology,Machines,336.21,662.47,Casey Wood,Consumer,Central,Dallas
NM202402888637,,,CU0143,PR522,Office Supplies,Storage,7,262.65,0.1,108.51,,41.31353512278698,,File Cabinet,Office Supplies,Storage,22.02,41.69,Riley Ray,Corporate,South,Atlanta
NM202402652843,,,CU0223,PR517,Office Supplies,Binders,3,225.52,0.15,0.0,,0.0,,Poly Binder,Office Supplies,Binders,47.86,88.44,Drew Dean,Consumer,Central,Dallas
NM202402144216,,,CU0040,PR520,Office Supplies,Paper,2,15.84,0.2,5.42,,34.217171717171716,,Sticky Notes,Office Supplies,Paper,5.21,9.9,Casey Hunt,Consumer,West,Los Angeles
NM202402198025,,,CU0136,PR520,Office Supplies,Paper,7,55.44,0.2,18.97,,34.217171717171716,,Sticky Notes,Office Supplies,Paper,5.21,9.9,Alex Dean,Consumer,Central,Chicago
NM202402752322,,,CU0025,PR514,Furniture,Bookcases,2,317.96,0.4,0.0,,0.0,,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Jordan Fox,Consumer,West,Seattle
NM202402479358,,,CU0061,PR515,Furniture,Bookcases,3,1716.93,0.0,766.59,,44.64887910398211,,Corner Case,Furniture,Bookcases,316.78,572.31,Jamie Cruz,Consumer,West,Los Angeles
NM202402711414,,,CU0063,PR512,Furniture,Tables,3,1254.51,0.4,-268.17,,-21.37647368295191,,Standing Desk,Furniture,Tables,507.56,696.95,Alex Lee,Consumer,Central,Chicago
NM202402126077,,,CU0119,PR524,Office Supplies,Art,5,422.55,0.0,92.85,,21.973730919417818,,Sketch Pad,Office Supplies,Art,65.94,84.51,Sam Fox,Consumer,West,Seattle
NM202402822409,,,CU0081,PR510,Furniture,Chairs,3,727.92,0.0,227.49,,31.25206066600726,,Task Chair,Furniture,Chairs,166.81,242.64,Alex Roy,Corporate,East,New York
NM202402248551,,,CU0076,PR511,Furniture,Chairs,3,213.86,0.4,25.85,,12.087346862433368,,Mesh Chair,Furniture,Chairs,62.67,118.81,Jordan Lee,Corporate,Central,Dallas
NM202402592369,,,CU0084,PR523,Office Supplies,Art,8,285.77,0.3,-23.43,,-8.19890121426322,,Marker Set,Office Supplies,Art,38.65,51.03,Morgan Hunt,Corporate,South,Atlanta
NM202402516905,,,CU0004,PR523,Office Supplies,Art,7,357.21,0.0,86.66,,24.260239075053892,,Marker Set,Office Supplies,Art,38.65,51.03,Jamie Roy,Consumer,South,Atlanta
NM202402913212,,,CU0235,PR506,Technology,Accessories,3,1765.26,0.1,780.42,,44.209918085721085,,Keyboard X,Technology,Accessories,328.28,653.8,Sam Roy,Consumer,East,New York
NM202402814739,,,CU0066,PR508,Technology,Machines,2,275.34,0.4,38.86,,14.11345972252488,,InkFlow 20,Technology,Machines,118.24,229.45,Morgan Cruz,Home Office,West,Seattle
NM202402836575,,,CU0048,PR520,Office Supplies,Paper,3,17.82,0.4,2.19,,12.289562289562289,,Sticky Notes,Office Supplies,Paper,5.21,9.9,Alex Dean,Corporate,West,Los Angeles
NM202402321555,,,CU0120,PR520,Office Supplies,Paper,4,33.66,0.15,12.82,,38.086749851455735,,Sticky Notes,Office Supplies,Paper,5.21,9.9,Alex Wood,Corporate,East,Boston
NM202402429371,,,CU0157,PR519,Office Supplies,Paper,3,33.78,0.0,12.21,,36.14564831261101,,Cardstock,Office Supplies,Paper,7.19,11.26,Sam Ray,Corporate,South,Atlanta
NM202402566790,,,CU0071,PR522,Office Supplies,Storage,4,166.76,0.0,78.68,,47.18157831614297,,File Cabinet,Office Supplies,Storage,22.02,41.69,Riley Wood,Consumer,East,Boston
NM202402539709,,,CU0175,PR506,Technology,Accessories,5,1961.4,0.4,0.0,,0.0,,Keyboard X,Technology,Accessories,328.28,653.8,Riley Fox,Consumer,Central,Dallas
NM202402461730,,,CU0056,PR518,Office Supplies,Paper,7,402.52,0.15,164.52,,40.87250322965319,,Copy Paper,Office Supplies,Paper,34.0,67.65,Jordan Wood,Corporate,East,New York
NM202402650416,,,CU0195,PR511,Furniture,Chairs,8,950.48,0.0,449.12,,47.251914821984684,,Mesh Chair,Furniture,Chairs,62.67,118.81,Riley Bell,Corporate,South,Miami
NM202402835239,,,CU0036,PR508,Technology,Machines,5,1147.25,0.0,556.05,,48.46807583351492,,InkFlow 20,Technology,Machines,118.24,229.45,Casey Fox,Corporate,Central,Chicago
NM202402992707,,,CU0200,PR509,Technology,Machines,4,2119.9,0.2,775.06,,36.5611585452144,,Shredder S,Technology,Machines,336.21,662.47,Quinn Shah,Consumer,East,Boston
NM202402662458,,,CU0237,PR520,Office Supplies,Paper,2,17.82,0.1,7.4,,41.52637485970819,,Sticky Notes,Office Supplies,Paper,5.21,9.9,Jordan Ray,Consumer,West,Seattle
NM202402668793,,,CU0074,PR504,Technology,Accessories,8,5823.36,0.0,2410.64,,41.39603253104737,,USB Hub,Technology,Accessories,426.59,727.92,Morgan Wood,Consumer,Central,Chicago
NM202402599230,,,CU0120,PR507,Technology,Machines,2,76.84,0.1,37.14,,48.33420093701197,,LaserJet 100,Technology,Machines,19.85,42.69,Alex Wood,Corporate,East,Boston
NM202402618200,,,CU0153,PR513,Furniture,Tables,6,1295.6,0.15,119.42,,9.217351034269837,,Meeting Table,Furniture,Tables,196.03,254.04,Casey Wood,Consumer,South,Miami
NM202402773004,,,CU0195,PR515,Furniture,Bookcases,3,1716.93,0.0,0.0,,0.0,,Corner Case,Furniture,Bookcases,316.78,572.31,Riley Bell,Corporate,South,Miami
NM202402420282,,,CU0073,PR524,Office Supplies,Art,7,532.41,0.1,70.83,,13.30365695610526,,Sketch Pad,Office Supplies,Art,65.94,84.51,Jordan Wood,Home Office,West,Los Angeles
NM202402526763,,,CU0027,PR510,Furniture,Chairs,4,970.56,0.0,303.32,,31.252060666007253,,Task Chair,Furniture,Chairs,166.81,242.64,Jamie Shah,Consumer,East,New York
NM202402565873,,,CU0182,PR523,Office Supplies,Art,5,216.88,0.15,23.63,,10.895426042050904,,Marker Set,Office Supplies,Art,38.65,51.03,Taylor Fox,Consumer,East,Boston
NM202402272372,,,CU0157,PR510,Furniture,Chairs,6,1455.84,0.0,454.98,,31.25206066600726,,Task Chair,Furniture,Chairs,166.81,242.64,Sam Ray,Corporate,South,Atlanta
NM202402716123,,,CU0112,PR518,Office Supplies,Paper,2,108.24,0.2,40.24,,37.17664449371767,,Copy Paper,Office Supplies,Paper,34.0,67.65,Alex Hunt,Corporate,South,Atlanta
NM202402764656,,,CU0200,PR515,Furniture,Bookcases,4,1831.39,0.0,564.27,,30.81102332108398,,Corner Case,Furniture,Bookcases,316.78,572.31,Quinn Shah,Consumer,East,Boston
NM202402239799,,,CU0233,PR515,Furniture,Bookcases,3,1373.54,0.2,423.2,,30.810897389227836,,Corner Case,Furniture,Bookcases,316.78,572.31,Alex Hunt,Consumer,East,Boston
NM202402148042,,,CU0100,PR524,Office Supplies,Art,4,338.04,0.0,74.28,,21.973730919417818,,Sketch Pad,Office Supplies,Art,65.94,84.51,Alex Hunt,Corporate,Central,Dallas
NM202402138067,,,CU0069,PR519,Office Supplies,Paper,6,47.29,0.3,4.15,,8.775639670120535,,Cardstock,Office Supplies,Paper,7.19,11.26,Alex Shah,Consumer,East,New York
NM202402803421,,,CU0017,PR504,Technology,Accessories,3,2183.76,0.0,903.99,,41.39603253104737,,USB Hub,Technology,Accessories,426.59,727.92,Jamie Dean,Corporate,South,Miami
NM202402964523,,,CU0056,PR502,Technology,Phones,7,1332.24,0.4,195.16,,14.649012189995798,,Pixel Mini,Technology,Phones,162.44,317.2,Jordan Wood,Corporate,East,New York
NM202402521675,,,CU0120,PR515,Furniture,Bookcases,2,1144.62,0.0,511.06,,44.64887910398211,,Corner Case,Furniture,Bookcases,316.78,572.31,Alex Wood,Corporate,East,Boston
NM202402147584,,,CU0096,PR518,Office Supplies,Paper,8,216.48,0.6,-55.52,,-25.646711012564673,,Copy Paper,Office Supplies,Paper,34.0,67.65,Riley Fox,Home Office,East,Boston
NM202402544864,,,CU0079,PR518,Office Supplies,Paper,7,473.55,0.0,235.55,,49.74131559497413,,Copy Paper,Office Supplies,Paper,34.0,67.65,Morgan Bell,Consumer,Central,Chicago
NM202402406012,,,CU0200,PR504,Technology,Accessories,3,1747.01,0.2,467.24,,26.745124527049075,,USB Hub,Technology,Accessories,426.59,727.92,Quinn Shah,Consumer,East,Boston
NM202402192528,,,CU0190,PR516,Office Supplies,Binders,2,13.5,0.0,3.74,,27.703703703703702,,Ring Binder,Office Supplies,Binders,4.88,9.64,Quinn Lee,Consumer,East,New York
NM202402475622,,,CU0005,PR520,Office Supplies,Paper,1,8.91,0.1,3.7,,41.52637485970819,,Sticky Notes,Office Supplies,Paper,5.21,9.9,Jamie Fox,Home Office,East,New York
NM202402477219,2024-02-24,2024-03-02,CU0040,PR504,Technology,Accessories,8,4658.69,0.2,1245.97,February,26.745072112546666,7.0,USB Hub,Technology,Accessories,426.59,727.92,Casey Hunt,Consumer,West,Los Angeles
NM202402484783,2024-02-17,2024-02-21,CU0226,PR510,Furniture,Chairs,7,1443.71,0.15,276.04,February,19.120183416337078,4.0,Task Chair,Furniture,Chairs,166.81,242.64,Quinn Ray,Consumer,East,Boston
NM202402251826,2024-02-10,2024-02-12,CU0100,PR522,Office Supplies,Storage,3,112.56,0.1,46.5,February,41.311300639658846,2.0,File Cabinet,Office Supplies,Storage,22.02,41.69,Alex Hunt,Corporate,Central,Dallas
NM202402893808,,,CU0214,PR511,Furniture,Chairs,4,475.24,0.0,224.56,,47.251914821984684,,Mesh Chair,Furniture,Chairs,62.67,118.81,Quinn Dean,Home Office,Central,Chicago
NM202402409391,,,CU0185,PR510,Furniture,Chairs,6,1455.84,0.0,454.98,,31.25206066600726,,Task Chair,Furniture,Chairs,166.81,242.64,Sam Shah,Consumer,East,New York
NM202402528078,,,CU0202,PR513,Furniture,Tables,1,101.62,0.6,-94.41,,-92.90493997244637,,Meeting Table,Furniture,Tables,196.03,254.04,Alex Wood,Corporate,Central,Chicago
NM202402378056,,,CU0200,PR501,Technology,Phones,5,5200.3,0.0,1633.25,,31.40684191296656,,Galaxy S,Technology,Phones,713.41,1040.06,Quinn Shah,Consumer,East,Boston
NM202402117025,,,CU0106,PR510,Furniture,Chairs,6,1237.46,0.15,236.6,,19.119809933250366,,Task Chair,Furniture,Chairs,166.81,242.64,Drew Hunt,Consumer,Central,Dallas
NM202402344542,,,CU0014,PR520,Office Supplies,Paper,7,58.9,0.15,22.43,,38.08149405772496,,Sticky Notes,Office Supplies,Paper,5.21,9.9,Alex Lee,Corporate,South,Atlanta
NM202402879469,,,CU0182,PR519,Office Supplies,Paper,7,78.82,0.0,28.49,,36.14564831261101,,Cardstock,Office Supplies,Paper,7.19,11.26,Taylor Fox,Consumer,East,Boston
NM202402788061,,,CU0158,PR502,Technology,Phones,1,285.48,0.1,123.04,,43.0993414599972,,Pixel Mini,Technology,Phones,162.44,317.2,Jordan Hunt,Home Office,South,Atlanta
NM202402271287,,,CU0156,PR517,Office Supplies,Binders,2,141.5,0.2,0.0,,0.0,,Poly Binder,Office Supplies,Binders,47.86,88.44,Jordan Lee,Home Office,East,New York
NM202402340585,,,CU0022,PR511,Furniture,Chairs,5,504.94,0.15,191.59,,37.943121955083775,,Mesh Chair,Furniture,Chairs,62.67,118.81,Casey Roy,Consumer,Central,Chicago
NM202402326420,,,CU0123,PR511,Furniture,Chairs,6,427.72,0.4,51.7,,12.087346862433368,,Mesh Chair,Furniture,Chairs,62.67,118.81,Sam Dean,Home Office,Central,Dallas
NM202402794303,,,CU0166,PR522,Office Supplies,Storage,5,145.91,0.0,35.81,,24.54252621478994,,File Cabinet,Office Supplies,Storage,22.02,41.69,Jamie Ray,Consumer,Central,Dallas
NM202402768598,2024-02-24,2024-02-27,CU0187,PR507,Technology,Machines,1,25.61,0.4,5.76,February,22.49121436938696,3.0,LaserJet 100,Technology,Machines,19.85,42.69,Taylor Bell,Home Office,East,Boston
NM202402819437,,,CU0053,PR516,Office Supplies,Binders,4,30.85,0.2,11.33,,36.726094003241485,,Ring Binder,Office Supplies,Binders,4.88,9.64,Alex Lee,Corporate,East,New York
NM202402826707,,,CU0016,PR519,Office Supplies,Paper,8,90.08,0.0,32.56,,36.145648312611016,,Cardstock,Office Supplies,Paper,7.19,11.26,Jordan Roy,Home Office,East,Boston
NM202402418892,,,CU0205,PR513,Furniture,Tables,4,914.54,0.1,130.42,,14.260721236905985,,Meeting Table,Furniture,Tables,196.03,254.04,Jordan Lee,Consumer,Central,Dallas
NM202402137421,2024-02-12,2024-02-19,CU0012,PR507,Technology,Machines,4,145.15,0.15,0.0,February,0.0,7.0,LaserJet 100,Technology,Machines,19.85,42.69,Jamie Hunt,Consumer,Central,Chicago
NM202402802666,,,CU0019,PR514,Furniture,Bookcases,4,900.9,0.0,260.78,,28.946608946608944,,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Morgan Cruz,Corporate,East,Boston
NM202402994273,,,CU0164,PR506,Technology,Accessories,8,4707.36,0.1,2081.12,,44.209918085721085,,Keyboard X,Technology,Accessories,328.28,653.8,Taylor Lee,Corporate,Central,Chicago
NM202402255696,,,CU0158,PR514,Furniture,Bookcases,7,1669.31,0.1,549.1,,32.89383038500937,,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Jordan Hunt,Home Office,South,Atlanta
NM202402820203,,,CU0181,PR510,Furniture,Chairs,6,1237.46,0.15,236.6,,19.119809933250366,,Task Chair,Furniture,Chairs,166.81,242.64,Casey Dean,Home Office,East,New York
NM202402915063,,,CU0096,PR523,Office Supplies,Art,7,250.05,0.3,-20.5,,-8.198360327934413,,Marker Set,Office Supplies,Art,38.65,51.03,Riley Fox,Home Office,East,Boston
NM202402754407,,,CU0073,PR506,Technology,Accessories,6,3922.8,0.0,1953.12,,49.788926277148974,,Keyboard X,Technology,Accessories,328.28,653.8,Jordan Wood,Home Office,West,Los Angeles
NM202402657866,,,CU0164,PR501,Technology,Phones,4,4160.24,0.0,1306.6,,31.40684191296656,,Galaxy S,Technology,Phones,713.41,1040.06,Taylor Lee,Corporate,Central,Chicago
NM202402979131,,,CU0061,PR510,Furniture,Chairs,2,485.28,0.0,151.66,,31.252060666007253,,Task Chair,Furniture,Chairs,166.81,242.64,Jamie Cruz,Consumer,West,Los Angeles
NM202402742533,,,CU0061,PR519,Office Supplies,Paper,5,45.04,0.0,9.09,,20.182060390763766,,Cardstock,Office Supplies,Paper,7.19,11.26,Jamie Cruz,Consumer,West,Los Angeles
NM202402274992,,,CU0127,PR520,Office Supplies,Paper,1,9.9,0.0,4.69,,47.37373737373737,,Sticky Notes,Office Supplies,Paper,5.21,9.9,Morgan Roy,Corporate,South,Miami
NM202402812602,,,CU0237,PR521,Office Supplies,Storage,5,249.0,0.0,59.1,,23.734939759036145,,Storage Box,Office Supplies,Storage,37.98,49.8,Jordan Ray,Consumer,West,Seattle
NM202402150584,,,CU0116,PR519,Office Supplies,Paper,3,33.78,0.0,12.21,,36.14564831261101,,Cardstock,Office Supplies,Paper,7.19,11.26,Jamie Wood,Home Office,East,Boston
NM202402821328,,,CU0196,PR507,Technology,Machines,4,170.76,0.0,91.36,,53.50199109861794,,LaserJet 100,Technology,Machines,19.85,42.69,Jamie Lee,Consumer,East,Boston
NM202402945568,2024-02-27,2024-02-29,CU0214,PR511,Furniture,Chairs,2,237.62,0.0,112.28,February,47.251914821984684,2.0,Mesh Chair,Furniture,Chairs,62.67,118.81,Quinn Dean,Home Office,Central,Chicago
NM202402266130,,,CU0128,PR515,Furniture,Bookcases,2,1030.16,0.1,396.6,,38.498873961326396,,Corner Case,Furniture,Bookcases,316.78,572.31,Jordan Shah,Home Office,East,New York
NM202402652967,,,CU0131,PR509,Technology,Machines,4,2119.9,0.2,775.06,,36.5611585452144,,Shredder S,Technology,Machines,336.21,662.47,Riley Lee,Consumer,Central,Chicago
NM202402570044,,,CU0090,PR522,Office Supplies,Storage,6,150.08,0.4,17.96,,11.966950959488273,,File Cabinet,Office Supplies,Storage,22.02,41.69,Riley Bell,Consumer,South,Miami
NM202402692994,,,CU0075,PR524,Office Supplies,Art,5,359.17,0.15,29.47,,8.205028259598517,,Sketch Pad,Office Supplies,Art,65.94,84.51,Casey Dean,Consumer,West,Seattle
NM202402717388,,,CU0214,PR522,Office Supplies,Storage,1,37.52,0.1,15.5,,41.311300639658846,,File Cabinet,Office Supplies,Storage,22.02,41.69,Quinn Dean,Home Office,Central,Chicago
NM202402841412,,,CU0113,PR502,Technology,Phones,7,2220.4,0.0,1083.32,,48.78940731399747,,Pixel Mini,Technology,Phones,162.44,317.2,Taylor Hunt,Corporate,South,Atlanta
NM202402961414,,,CU0223,PR517,Office Supplies,Binders,1,79.6,0.1,31.74,,39.87437185929648,,Poly Binder,Office Supplies,Binders,47.86,88.44,Drew Dean,Consumer,Central,Dallas
NM202402473021,,,CU0059,PR506,Technology,Accessories,7,4576.6,0.0,2278.64,,49.788926277148974,,Keyboard X,Technology,Accessories,328.28,653.8,Sam Wood,Consumer,South,Atlanta
NM202402133117,,,CU0168,PR509,Technology,Machines,3,1788.67,0.1,780.04,,43.61005663425897,,Shredder S,Technology,Machines,336.21,662.47,Sam Shah,Consumer,Central,Chicago
NM202402844154,,,CU0056,PR515,Furniture,Bookcases,4,2289.24,0.0,1022.12,,44.64887910398211,,Corner Case,Furniture,Bookcases,316.78,572.31,Jordan Wood,Corporate,East,New York
NM202402689756,,,CU0204,PR522,Office Supplies,Storage,3,106.31,0.15,40.25,,37.860972627222274,,File Cabinet,Office Supplies,Storage,22.02,41.69,Morgan Bell,Home Office,Central,Dallas
NM202402388367,,,CU0074,PR502,Technology,Phones,6,1903.2,0.0,928.56,,48.78940731399747,,Pixel Mini,Technology,Phones,162.44,317.2,Morgan Wood,Consumer,Central,Chicago
NM202402496408,,,CU0099,PR509,Technology,Machines,5,3312.35,0.0,1631.3,,49.249022597249684,,Shredder S,Technology,Machines,336.21,662.47,Drew Dean,Consumer,East,Boston
NM202402312915,,,CU0090,PR507,Technology,Machines,2,85.38,0.0,45.68,,53.50199109861794,,LaserJet 100,Technology,Machines,19.85,42.69,Riley Bell,Consumer,South,Miami
NM202402905455,,,CU0142,PR510,Furniture,Chairs,5,1091.88,0.1,257.83,,23.613400740008057,,Task Chair,Furniture,Chairs,166.81,242.64,Quinn Dean,Consumer,Central,Chicago
NM202402797760,,,CU0086,PR524,Office Supplies,Art,6,507.06,0.0,111.42,,21.973730919417818,,Sketch Pad,Office Supplies,Art,65.94,84.51,Taylor Lee,Corporate,East,New York
NM202402105118,,,CU0022,PR512,Furniture,Tables,8,3902.92,0.3,-157.56,,-4.036977442530208,,Standing Desk,Furniture,Tables,507.56,696.95,Casey Roy,Consumer,Central,Chicago
NM202402976409,,,CU0049,PR509,Technology,Machines,6,3974.82,0.0,1957.56,,49.24902259724968,,Shredder S,Technology,Machines,336.21,662.47,Sam Bell,Corporate,Central,Dallas
NM202402722136,,,CU0096,PR516,Office Supplies,Binders,7,60.73,0.1,26.57,,43.751029145397666,,Ring Binder,Office Supplies,Binders,4.88,9.64,Riley Fox,Home Office,East,Boston
NM202402290979,,,CU0058,PR507,Technology,Machines,5,181.43,0.15,82.18,,45.295706333021,,LaserJet 100,Technology,Machines,19.85,42.69,Morgan Dean,Corporate,East,New York
NM202402425929,,,CU0149,PR517,Office Supplies,Binders,4,353.76,0.0,162.32,,45.884215287200355,,Poly Binder,Office Supplies,Binders,47.86,88.44,Morgan Cruz,Corporate,West,Los Angeles
NM202402158408,,,CU0234,PR505,Technology,Accessories,3,495.31,0.15,157.75,,31.848741192384566,,BT Mouse,Technology,Accessories,112.52,194.24,Jamie Ray,Consumer,West,Los Angeles
NM202402601021,,,CU0196,PR508,Technology,Machines,1,183.56,0.2,65.32,,35.58509479189366,,InkFlow 20,Technology,Machines,118.24,229.45,Jamie Lee,Consumer,East,Boston
NM202402650558,,,CU0134,PR502,Technology,Phones,3,761.28,0.2,273.96,,35.986759142496844,,Pixel Mini,Technology,Phones,162.44,317.2,Morgan Fox,Home Office,Central,Chicago
